Week,TargetSubnet,TargetIP,Connections,Outbound,Inbound,TotalBytes,SourceIPs,SourcePorts,TargetPorts,Difference,Color
Feb 2020,125,196,1,30156,147366,177522,1,1,1,117210,In > Out
Feb 2020,125,201,1,124379677,342356843,466736520,1,1,1,217977166,In > Out
Feb 2020,125,210,1,48000,144940,192940,1,1,1,96940,In > Out
Feb 2020,125,52,5,608433162,12961289,621394451,1,5,5,595471873,Out > In
Feb 2020,126,108,7,141264,624748,766012,1,7,1,483484,In > Out
Feb 2020,126,25,52,24426177,4985764,29411941,1,52,1,19440413,Out > In
Feb 2020,127,100,1,6042566,33434679,39477245,1,1,1,27392113,In > Out
Feb 2020,127,105,1,53711,117540,171251,1,1,1,63829,In > Out
Feb 2020,127,106,1,179699364,11628837,191328201,1,1,1,168070527,Out > In
Feb 2020,127,11,2,117724,329018,446742,2,2,2,211294,In > Out
Feb 2020,127,111,3,390184684,173188541,563373225,3,3,2,216996143,Out > In
Feb 2020,127,114,8,267269239,311064760,578333999,5,3,7,43795521,In > Out
Feb 2020,127,117,1,124467,74122,198589,1,1,1,50345,Out > In
Feb 2020,127,122,15,47934531,163025998,210960529,14,12,12,115091467,In > Out
Feb 2020,127,123,2,162751201,134894537,297645738,2,2,2,27856664,Out > In
Feb 2020,127,124,1,1234925,2272198,3507123,1,1,1,1037273,In > Out
Feb 2020,127,126,3,2354917147,1469339138,3824256285,3,3,1,885578009,Out > In
Feb 2020,127,128,2,78943419,85892948,164836367,2,2,2,6949529,In > Out
Feb 2020,127,129,9,70728556,11529945,82258501,9,9,2,59198611,Out > In
Feb 2020,127,13,1,3449673,8550341,12000014,1,1,1,5100668,In > Out
Feb 2020,127,130,2,8996744,10689353,19686097,2,2,2,1692609,In > Out
Feb 2020,127,131,1,1588284,1426998,3015282,1,1,1,161286,Out > In
Feb 2020,127,132,4,689451,2840008,3529459,4,4,4,2150557,In > Out
Feb 2020,127,133,1,1777930470,1859993724,3637924194,1,1,1,82063254,In > Out
Feb 2020,127,134,1,63662,126423,190085,1,1,1,62761,In > Out
Feb 2020,127,135,22,37128168,49836266,86964434,22,22,3,12708098,In > Out
Feb 2020,127,138,1,6467776,7685112,14152888,1,1,1,1217336,In > Out
Feb 2020,127,14,30,160040756,60063854,220104610,22,14,7,99976902,Out > In
Feb 2020,127,140,6,96750291,150357004,247107295,4,4,3,53606713,In > Out
Feb 2020,127,141,1,586761583,369421335,956182918,1,1,1,217340248,Out > In
Feb 2020,127,143,4,746252,2449348,3195600,3,2,4,1703096,In > Out
Feb 2020,127,144,5,4525,744426,748951,2,5,5,739901,In > Out
Feb 2020,127,146,8,2113804,5981086,8094890,8,7,8,3867282,In > Out
Feb 2020,127,148,6,3671089,11306454,14977543,4,3,4,7635365,In > Out
Feb 2020,127,149,7,47643503,51180620,98824123,3,7,7,3537117,In > Out
Feb 2020,127,150,18,317494361,318965268,636459629,17,18,10,1470907,In > Out
Feb 2020,127,154,1,1854595,6610476,8465071,1,1,1,4755881,In > Out
Feb 2020,127,155,1,40083,371818,411901,1,1,1,331735,In > Out
Feb 2020,127,157,2,79632,3459902,3539534,1,1,2,3380270,In > Out
Feb 2020,127,158,2,37564174,32132987,69697161,2,2,2,5431187,Out > In
Feb 2020,127,159,3,263675629,197156530,460832159,1,1,3,66519099,Out > In
Feb 2020,127,167,10,407635,8312190,8719825,7,1,10,7904555,In > Out
Feb 2020,127,168,3,724789523,700694812,1425484335,2,3,3,24094711,Out > In
Feb 2020,127,170,5,103184314,108350871,211535185,4,5,5,5166557,In > Out
Feb 2020,127,172,1,161367,148538,309905,1,1,1,12829,Out > In
Feb 2020,127,173,9,121552634,135159070,256711704,5,3,9,13606436,In > Out
Feb 2020,127,174,1,8276881,9579964,17856845,1,1,1,1303083,In > Out
Feb 2020,127,175,7,64108817,82182790,146291607,7,7,4,18073973,In > Out
Feb 2020,127,176,1,49429,848364,897793,1,1,1,798935,In > Out
Feb 2020,127,177,6,21354071,37115720,58469791,5,5,6,15761649,In > Out
Feb 2020,127,180,14,242844818,306716027,549560845,4,10,12,63871209,In > Out
Feb 2020,127,181,1,22295,265296,287591,1,1,1,243001,In > Out
Feb 2020,127,182,2,1028439,8854849,9883288,1,1,1,7826410,In > Out
Feb 2020,127,183,1,250277077,97490459,347767536,1,1,1,152786618,Out > In
Feb 2020,127,185,2,104545694,101316490,205862184,1,2,1,3229204,Out > In
Feb 2020,127,187,7,11526276,16271296,27797572,4,6,3,4745020,In > Out
Feb 2020,127,189,1,36162372,36515399,72677771,1,1,1,353027,In > Out
Feb 2020,127,191,1,300465951,307813609,608279560,1,1,1,7347658,In > Out
Feb 2020,127,193,1,81447,16884203,16965650,1,1,1,16802756,In > Out
Feb 2020,127,195,3,389176113,322090948,711267061,3,3,3,67085165,Out > In
Feb 2020,127,196,2,243140408,309072242,552212650,2,2,1,65931834,In > Out
Feb 2020,127,197,1,64569,1983265,2047834,1,1,1,1918696,In > Out
Feb 2020,127,198,2,179708,29936262,30115970,1,1,2,29756554,In > Out
Feb 2020,127,199,1,115740,119448,235188,1,1,1,3708,In > Out
Feb 2020,127,200,10,126270010,261469845,387739855,9,10,7,135199835,In > Out
Feb 2020,127,201,3,743523,1307000,2050523,3,3,3,563477,In > Out
Feb 2020,127,203,2,312052440,415871657,727924097,2,2,2,103819217,In > Out
Feb 2020,127,204,13,14629992,53332193,67962185,13,13,13,38702201,In > Out
Feb 2020,127,205,1,21812,145673,167485,1,1,1,123861,In > Out
Feb 2020,127,206,14,3820936,15179162,19000098,11,7,14,11358226,In > Out
Feb 2020,127,207,2,926169,1277043,2203212,2,2,2,350874,In > Out
Feb 2020,127,210,26,733165129,110772158,843937287,19,23,6,622392971,Out > In
Feb 2020,127,211,1,163384,86945659,87109043,1,1,1,86782275,In > Out
Feb 2020,127,214,5,10144675,2897816,13042491,2,2,1,7246859,Out > In
Feb 2020,127,215,1,192989,840219,1033208,1,1,1,647230,In > Out
Feb 2020,127,217,4,560207,575590,1135797,3,1,4,15383,In > Out
Feb 2020,127,218,11,33943929,24799460,58743389,7,11,11,9144469,Out > In
Feb 2020,127,219,1,136894,117265,254159,1,1,1,19629,Out > In
Feb 2020,127,223,10,37482507,93566538,131049045,10,7,1,56084031,In > Out
Feb 2020,127,27,1,3289077,9698288,12987365,1,1,1,6409211,In > Out
Feb 2020,127,37,2,15913,496097,512010,2,2,1,480184,In > Out
Feb 2020,127,39,4,32449149,45622595,78071744,3,3,2,13173446,In > Out
Feb 2020,127,41,13,5482220,14654160,20136380,5,6,6,9171940,In > Out
Feb 2020,127,44,3,1593819852,2021294959,3615114811,1,1,2,427475107,In > Out
Feb 2020,127,45,1,17122686,124100241,141222927,1,1,1,106977555,In > Out
Feb 2020,127,5,2,2204617,1947203,4151820,2,2,2,257414,Out > In
Feb 2020,127,62,1,180448486,186030450,366478936,1,1,1,5581964,In > Out
Feb 2020,127,63,1,330506,525326,855832,1,1,1,194820,In > Out
Feb 2020,127,64,2,146410627,12347783,158758410,1,2,2,134062844,Out > In
Feb 2020,127,7,4,342690853,360581355,703272208,4,4,4,17890502,In > Out
Feb 2020,127,71,2,307272063,329689986,636962049,2,2,2,22417923,In > Out
Feb 2020,127,73,2,1550930064,626670142,2177600206,2,2,2,924259922,Out > In
Feb 2020,127,8,1,141785860,24411062,166196922,1,1,1,117374798,Out > In
Feb 2020,127,80,1,31168218,60243823,91412041,1,1,1,29075605,In > Out
Feb 2020,127,81,3,45854216,80012416,125866632,3,3,3,34158200,In > Out
Feb 2020,127,82,2,365412588,292626155,658038743,2,2,2,72786433,Out > In
Feb 2020,127,84,3,116870970,176536323,293407293,3,2,3,59665353,In > Out
Feb 2020,127,88,3,2216511,2219112,4435623,2,3,3,2601,In > Out
Feb 2020,127,89,1,5620251,3486782,9107033,1,1,1,2133469,Out > In
Feb 2020,127,90,6,10561776,29060647,39622423,3,3,6,18498871,In > Out
Feb 2020,127,93,1,15307,204415,219722,1,1,1,189108,In > Out
Feb 2020,127,94,6,26946989,644603987,671550976,3,2,6,617656998,In > Out
Feb 2020,127,99,6,627137295,37053490,664190785,5,6,6,590083805,Out > In
Feb 2020,128,102,1,131128,235972,367100,1,1,1,104844,In > Out
Feb 2020,128,103,3,4338130,13487566,17825696,2,2,2,9149436,In > Out
Feb 2020,128,105,341,203297651,523670338,726967989,129,199,7,320372687,In > Out
Feb 2020,128,107,1,178491,119823,298314,1,1,1,58668,Out > In
Feb 2020,128,110,3,209273,142804,352077,3,3,3,66469,Out > In
Feb 2020,128,112,1,35345843,49918633,85264476,1,1,1,14572790,In > Out
Feb 2020,128,12,1,310469,260804,571273,1,1,1,49665,Out > In
Feb 2020,128,120,12,109353,2852440,2961793,5,1,12,2743087,In > Out
Feb 2020,128,121,10,87612888,66682772,154295660,6,9,5,20930116,Out > In
Feb 2020,128,125,3,344505240,215853804,560359044,3,3,3,128651436,Out > In
Feb 2020,128,126,8,5723172,4837081,10560253,5,8,7,886091,Out > In
Feb 2020,128,127,3,46832,526772,573604,3,3,3,479940,In > Out
Feb 2020,128,129,3,15762,492332,508094,3,3,2,476570,In > Out
Feb 2020,128,130,1,1339693,484704,1824397,1,1,1,854989,Out > In
Feb 2020,128,132,12,206019545,311150186,517169731,5,4,12,105130641,In > Out
Feb 2020,128,138,1,488866,422624,911490,1,1,1,66242,Out > In
Feb 2020,128,139,2,159248,395696,554944,1,1,1,236448,In > Out
Feb 2020,128,14,1,281742,645205,926947,1,1,1,363463,In > Out
Feb 2020,128,141,3,7770353,10616330,18386683,2,3,3,2845977,In > Out
Feb 2020,128,146,1,758661,5034898,5793559,1,1,1,4276237,In > Out
Feb 2020,128,147,7,922369084,962273566,1884642650,5,7,5,39904482,In > Out
Feb 2020,128,153,2,8029310,150508111,158537421,1,1,2,142478801,In > Out
Feb 2020,128,155,2,360974,198731,559705,2,1,2,162243,Out > In
Feb 2020,128,156,3,2574730,87059371,89634101,3,3,2,84484641,In > Out
Feb 2020,128,159,5,744293,142208841,142953134,4,4,2,141464548,In > Out
Feb 2020,128,16,4,40459472,59966142,100425614,3,4,4,19506670,In > Out
Feb 2020,128,161,1,239182,132730,371912,1,1,1,106452,Out > In
Feb 2020,128,162,2,150732322,155672758,306405080,2,2,2,4940436,In > Out
Feb 2020,128,163,3,109974317,121439530,231413847,3,3,3,11465213,In > Out
Feb 2020,128,164,10,141849693,177632469,319482162,6,9,4,35782776,In > Out
Feb 2020,128,165,1,2960,110129,113089,1,1,1,107169,In > Out
Feb 2020,128,171,2,78535757,10421597,88957354,2,2,2,68114160,Out > In
Feb 2020,128,178,3,445740,28245713,28691453,2,2,3,27799973,In > Out
Feb 2020,128,18,2,124311296,240284632,364595928,2,2,2,115973336,In > Out
Feb 2020,128,182,5,218622165,259189607,477811772,4,5,4,40567442,In > Out
Feb 2020,128,186,11,40899251,695107,41594358,11,11,1,40204144,Out > In
Feb 2020,128,187,3,21229,536521,557750,2,1,3,515292,In > Out
Feb 2020,128,189,1,19137,996788,1015925,1,1,1,977651,In > Out
Feb 2020,128,19,5,64203817,150350889,214554706,3,5,5,86147072,In > Out
Feb 2020,128,192,1,93679,201938,295617,1,1,1,108259,In > Out
Feb 2020,128,194,4,1719190,1621683,3340873,1,4,4,97507,Out > In
Feb 2020,128,195,7,9721984,21545700,31267684,2,2,7,11823716,In > Out
Feb 2020,128,197,2,209663,252103,461766,2,1,2,42440,In > Out
Feb 2020,128,20,2,270645,89073,359718,2,2,2,181572,Out > In
Feb 2020,128,200,1,1302316,1719250,3021566,1,1,1,416934,In > Out
Feb 2020,128,202,2,8793213,5733027,14526240,2,1,2,3060186,Out > In
Feb 2020,128,204,1,272169,925750,1197919,1,1,1,653581,In > Out
Feb 2020,128,207,2,34844490,32543610,67388100,1,1,1,2300880,Out > In
Feb 2020,128,21,2,10161064,76027764,86188828,1,2,2,65866700,In > Out
Feb 2020,128,211,9,15893865,225475564,241369429,9,9,4,209581699,In > Out
Feb 2020,128,212,2,2198244,1483049,3681293,2,2,1,715195,Out > In
Feb 2020,128,215,19,1177652811,943845619,2121498430,13,16,14,233807192,Out > In
Feb 2020,128,219,1,66018,187864,253882,1,1,1,121846,In > Out
Feb 2020,128,223,4,184725896,255154650,439880546,3,3,2,70428754,In > Out
Feb 2020,128,23,2,3254134,9165561,12419695,2,2,2,5911427,In > Out
Feb 2020,128,25,3,2326906811,941433835,3268340646,3,3,3,1385472976,Out > In
Feb 2020,128,27,1,1040053,1282186,2322239,1,1,1,242133,In > Out
Feb 2020,128,29,27,108238068,338498027,446736095,4,4,27,230259959,In > Out
Feb 2020,128,31,5,358820874,233179361,592000235,2,2,1,125641513,Out > In
Feb 2020,128,36,2,190565364,195044640,385610004,2,2,2,4479276,In > Out
Feb 2020,128,37,1,21553318,24138033,45691351,1,1,1,2584715,In > Out
Feb 2020,128,4,28,236141090,3558824771,3794965861,10,12,24,3322683681,In > Out
Feb 2020,128,41,12,1410813,351170097,352580910,11,9,6,349759284,In > Out
Feb 2020,128,45,1,208103,209860,417963,1,1,1,1757,In > Out
Feb 2020,128,46,4,2222214,19932739,22154953,2,2,2,17710525,In > Out
Feb 2020,128,48,4,964807075,581359105,1546166180,2,4,4,383447970,Out > In
Feb 2020,128,50,142,90109783,78002843,168112626,140,133,3,12106940,Out > In
Feb 2020,128,54,1,4141910,2801104,6943014,1,1,1,1340806,Out > In
Feb 2020,128,60,1,100185,170509,270694,1,1,1,70324,In > Out
Feb 2020,128,62,13,112739156,154862388,267601544,13,7,6,42123232,In > Out
Feb 2020,128,65,1,1400110,590937,1991047,1,1,1,809173,Out > In
Feb 2020,128,69,6,320982979,459196753,780179732,6,4,4,138213774,In > Out
Feb 2020,128,71,1,42495,194147,236642,1,1,1,151652,In > Out
Feb 2020,128,77,3,2288518,2933045,5221563,2,3,3,644527,In > Out
Feb 2020,128,79,3,518048443,616694487,1134742930,3,3,2,98646044,In > Out
Feb 2020,128,8,3,7905802,7510485,15416287,3,3,3,395317,Out > In
Feb 2020,128,84,4,130794895,104423496,235218391,4,4,4,26371399,Out > In
Feb 2020,128,87,6,281526722,313228012,594754734,4,6,5,31701290,In > Out
Feb 2020,128,89,22,87068034,131466485,218534519,11,12,22,44398451,In > Out
Feb 2020,128,96,1,102353368,95705380,198058748,1,1,1,6647988,Out > In
Feb 2020,129,103,2,158760,100492,259252,1,1,1,58268,Out > In
Feb 2020,129,155,1,1472178,108322,1580500,1,1,1,1363856,Out > In
Feb 2020,129,158,1,8373314,164155,8537469,1,1,1,8209159,Out > In
Feb 2020,129,160,1412,324366925,57938769,382305694,531,1380,2,266428156,Out > In
Feb 2020,129,181,1,53700,189400,243100,1,1,1,135700,In > Out
Feb 2020,129,200,2,299847121,2712897817,3012744938,2,2,2,2413050696,In > Out
Feb 2020,129,209,1,5003922,129743,5133665,1,1,1,4874179,Out > In
Feb 2020,129,215,138,1021641866,385737140,1407379006,41,138,1,635904726,Out > In
Feb 2020,129,228,1,154110,4368,158478,1,1,1,149742,Out > In
Feb 2020,129,229,35,12128712,10505784,22634496,2,1,1,1622928,Out > In
Feb 2020,129,230,867,758044557,53066180,811110737,153,514,1,704978377,Out > In
Feb 2020,129,236,780,614929302,42508224,657437526,105,591,1,572421078,Out > In
Feb 2020,129,242,17,2190743,837606,3028349,2,17,1,1353137,Out > In
Feb 2020,129,252,10,38432774,236450692,274883466,1,2,2,198017918,In > Out
Feb 2020,129,31,30,18276041,530564,18806605,6,30,2,17745477,Out > In
Feb 2020,129,52,18,2050818,783734,2834552,2,18,1,1267084,Out > In
Feb 2020,129,63,1,376496,1029008,1405504,1,1,1,652512,In > Out
Feb 2020,129,79,34,11948194,25825417,37773611,4,5,27,13877223,In > Out
Feb 2020,129,89,10,2520128,71533,2591661,10,9,1,2448595,Out > In
Feb 2020,129,9,1,88596,23328,111924,1,1,1,65268,Out > In
Feb 2020,129,94,8,408295040,470515447,878810487,4,3,8,62220407,In > Out
Feb 2020,130,104,1,5463186,2876876,8340062,1,1,1,2586310,Out > In
Feb 2020,130,105,3,1239128,52600026,53839154,2,1,3,51360898,In > Out
Feb 2020,130,106,1,168874876,347481756,516356632,1,1,1,178606880,In > Out
Feb 2020,130,119,1,2200,159672,161872,1,1,1,157472,In > Out
Feb 2020,130,138,1,42057,110592,152649,1,1,1,68535,In > Out
Feb 2020,130,29,19,556341,4360574,4916915,12,1,19,3804233,In > Out
Feb 2020,130,62,1,57956340,8584427,66540767,1,1,1,49371913,Out > In
Feb 2020,130,67,1,23600,1241223,1264823,1,1,1,1217623,In > Out
Feb 2020,130,74,1,12069,207912,219981,1,1,1,195843,In > Out
Feb 2020,130,86,1,341259425,3610759,344870184,1,1,1,337648666,Out > In
Feb 2020,131,102,1,276452,6830,283282,1,1,1,269622,Out > In
Feb 2020,131,104,4,7798117,7842787,15640904,2,1,4,44670,In > Out
Feb 2020,131,105,2,116362922,60456658,176819580,2,2,2,55906264,Out > In
Feb 2020,131,108,2,1555444117,2784265426,4339709543,2,2,1,1228821309,In > Out
Feb 2020,131,111,4,2741140,6558185,9299325,4,4,4,3817045,In > Out
Feb 2020,131,112,2,2330348,2892443,5222791,1,2,2,562095,In > Out
Feb 2020,131,113,3,15803878,38471017,54274895,3,3,3,22667139,In > Out
Feb 2020,131,114,1,724529,516429,1240958,1,1,1,208100,Out > In
Feb 2020,131,115,4,100259,2842598,2942857,4,4,1,2742339,In > Out
Feb 2020,131,118,15,6135206,11272008,17407214,4,5,5,5136802,In > Out
Feb 2020,131,12,4,2828753,3651980,6480733,4,4,4,823227,In > Out
Feb 2020,131,122,1,31855377,98225404,130080781,1,1,1,66370027,In > Out
Feb 2020,131,127,5,45075594,75696021,120771615,4,5,3,30620427,In > Out
Feb 2020,131,128,10,195345283,609819630,805164913,6,10,10,414474347,In > Out
Feb 2020,131,129,2,405142355,377706974,782849329,2,2,2,27435381,Out > In
Feb 2020,131,130,10,328291,2152298,2480589,10,10,3,1824007,In > Out
Feb 2020,131,131,1,33520,90128,123648,1,1,1,56608,In > Out
Feb 2020,131,132,1,927182,20977,948159,1,1,1,906205,Out > In
Feb 2020,131,133,8,173808393,399027128,572835521,8,5,5,225218735,In > Out
Feb 2020,131,134,2,38699889,1369331,40069220,2,2,1,37330558,Out > In
Feb 2020,131,136,9,1693117,49226442,50919559,9,9,4,47533325,In > Out
Feb 2020,131,138,1,80575,75576,156151,1,1,1,4999,Out > In
Feb 2020,131,140,3,38194156,128839381,167033537,3,2,1,90645225,In > Out
Feb 2020,131,147,1,549553534,546141573,1095695107,1,1,1,3411961,Out > In
Feb 2020,131,150,4,50211858,82707926,132919784,4,4,4,32496068,In > Out
Feb 2020,131,151,10,6666067,10084930,16750997,4,4,10,3418863,In > Out
Feb 2020,131,154,4,483762049,74490462,558252511,3,4,3,409271587,Out > In
Feb 2020,131,162,2,987514917,674718981,1662233898,2,2,2,312795936,Out > In
Feb 2020,131,171,4,1296842163,1290541930,2587384093,4,3,1,6300233,Out > In
Feb 2020,131,172,2,91575298,83499002,175074300,2,2,1,8076296,Out > In
Feb 2020,131,175,3,42110235,47464886,89575121,2,3,3,5354651,In > Out
Feb 2020,131,176,15,320798591,314087849,634886440,9,12,10,6710742,Out > In
Feb 2020,131,177,1,204848,187884,392732,1,1,1,16964,Out > In
Feb 2020,131,179,1,269877,208840,478717,1,1,1,61037,Out > In
Feb 2020,131,18,107,63533830,94075735,157609565,100,44,13,30541905,In > Out
Feb 2020,131,180,2,22844066,61453902,84297968,2,2,1,38609836,In > Out
Feb 2020,131,185,2,222967410,40923731,263891141,1,1,1,182043679,Out > In
Feb 2020,131,186,16,1903785388,1490567216,3394352604,8,14,9,413218172,Out > In
Feb 2020,131,189,1,526727,308775,835502,1,1,1,217952,Out > In
Feb 2020,131,192,4,18281399,62961037,81242436,3,3,4,44679638,In > Out
Feb 2020,131,196,2,12586,290414,303000,1,1,2,277828,In > Out
Feb 2020,131,197,11,34856842,124407890,159264732,7,9,11,89551048,In > Out
Feb 2020,131,198,4,103429918,41726943,145156861,4,4,3,61702975,Out > In
Feb 2020,131,20,1,508313,423196,931509,1,1,1,85117,Out > In
Feb 2020,131,200,1,965814,152769,1118583,1,1,1,813045,Out > In
Feb 2020,131,201,2,795398,798619,1594017,2,2,2,3221,In > Out
Feb 2020,131,203,4,35739159,26864723,62603882,3,3,4,8874436,Out > In
Feb 2020,131,204,1,39039038,112253827,151292865,1,1,1,73214789,In > Out
Feb 2020,131,205,3,3111448,4016712,7128160,3,3,3,905264,In > Out
Feb 2020,131,207,2,1452946,2063256,3516202,2,2,2,610310,In > Out
Feb 2020,131,21,1,2429927,13403599,15833526,1,1,1,10973672,In > Out
Feb 2020,131,210,1,40483,70470,110953,1,1,1,29987,In > Out
Feb 2020,131,212,5,1065685,4447584,5513269,5,4,5,3381899,In > Out
Feb 2020,131,217,2,55589514,29434226,85023740,1,2,2,26155288,Out > In
Feb 2020,131,218,1,6605721,9435595,16041316,1,1,1,2829874,In > Out
Feb 2020,131,222,4,10176980,62708112,72885092,4,4,4,52531132,In > Out
Feb 2020,131,23,6,866925,3408776,4275701,5,3,6,2541851,In > Out
Feb 2020,131,24,1,8624,108238,116862,1,1,1,99614,In > Out
Feb 2020,131,27,1,2721708,8272886,10994594,1,1,1,5551178,In > Out
Feb 2020,131,28,1,306190454,132098982,438289436,1,1,1,174091472,Out > In
Feb 2020,131,34,1,134688,208184,342872,1,1,1,73496,In > Out
Feb 2020,131,36,4,1590757,2528696,4119453,4,4,3,937939,In > Out
Feb 2020,131,37,3,159778995,93657082,253436077,2,2,1,66121913,Out > In
Feb 2020,131,39,20,82441015,5293454727,5375895742,18,18,1,5211013712,In > Out
Feb 2020,131,41,9,19048114,39953150,59001264,6,7,7,20905036,In > Out
Feb 2020,131,42,1,175898,743017,918915,1,1,1,567119,In > Out
Feb 2020,131,48,1,167759,578486,746245,1,1,1,410727,In > Out
Feb 2020,131,52,12,16040410,92318157,108358567,11,11,12,76277747,In > Out
Feb 2020,131,56,4,6744840,3860032,10604872,3,2,4,2884808,Out > In
Feb 2020,131,57,2,850056,87656043,88506099,2,2,2,86805987,In > Out
Feb 2020,131,61,2,954640064,1523856397,2478496461,2,2,1,569216333,In > Out
Feb 2020,131,62,1,15145,96892,112037,1,1,1,81747,In > Out
Feb 2020,131,64,29,226344320,5166804,231511124,20,19,2,221177516,Out > In
Feb 2020,131,66,1,82971,78342,161313,1,1,1,4629,Out > In
Feb 2020,131,67,55,47022321,38950704,85973025,54,50,4,8071617,Out > In
Feb 2020,131,73,1,96825835,99913251,196739086,1,1,1,3087416,In > Out
Feb 2020,131,74,1,248790538,355790860,604581398,1,1,1,107000322,In > Out
Feb 2020,131,75,1,18530906,12065925,30596831,1,1,1,6464981,Out > In
Feb 2020,131,77,1,21977485,29782820,51760305,1,1,1,7805335,In > Out
Feb 2020,131,79,7,34418211,108985785,143403996,5,5,4,74567574,In > Out
Feb 2020,131,8,3,47589962,36889617,84479579,2,3,1,10700345,Out > In
Feb 2020,131,85,2631,1624950413,4594288735,6219239148,2556,1915,347,2969338322,In > Out
Feb 2020,131,86,1,25569,92604,118173,1,1,1,67035,In > Out
Feb 2020,131,90,1,33988,2396630,2430618,1,1,1,2362642,In > Out
Feb 2020,131,92,1,661079068,1033718646,1694797714,1,1,1,372639578,In > Out
Feb 2020,131,97,2,7516754,26638013,34154767,2,2,2,19121259,In > Out
Feb 2020,132,10,91,67571747,256252588,323824335,80,87,7,188680841,In > Out
